id,num_sold
136950,29.259183972955924
136951,27.732848238264893
136952,3.993023680740282
136953,24.10583799679315
136954,22.15723323231317
136955,44.882590530576906
136956,42.715777836506206
136957,6.406838104484178
136958,37.53079566063941
136959,34.256016167658586
136960,166.36905163387593
136961,158.6146330862589
136962,24.796513165690975
136963,138.80561622696888
136964,127.16604322628284
136965,144.91581789131632
136966,136.66043861745771
136967,21.213512507141246
136968,120.2632270966491
136969,105.74028977274129
136970,219.27585781041566
136971,209.64301127767413
136972,33.079730233107206
136973,184.7437354959046
136974,166.89481013647256
136975,803.630434738897
136976,785.4506675530275
136977,122.60104889676525
136978,683.0530746826987
136979,612.7901973401495
136980,76.66698475591156
136981,74.28864434252333
136982,11.154745815843079
136983,64.32442378099958
136984,58.52552605163502
136985,116.20623116083793
136986,112.54747104101423
136987,17.51787096497349
136988,97.75921525109378
136989,88.80516006755133
136990,433.1629077972446
136991,415.21091472516844
136992,65.92955667926165
136993,365.2280505527416
136994,326.60100967383323
136995,107.84677634375892
136996,106.86042579341706
136997,16.048066091238987
136998,87.55997991023182
136999,81.12292621986856
137000,165.3169417428243
137001,163.24510257753155
137002,25.243329145081127
137003,135.62866482000703
137004,124.97451357503992
137005,609.6449473533453
137006,593.785866504094
137007,92.81121975454921
137008,517.5221019942885
137009,472.20830137170304
137010,82.3845608591827
137011,78.68600317530442
137012,12.10946821591891
137013,66.6114861164103
137014,58.39105654127339
137015,128.33257353997118
137016,121.80963780293655
137017,18.722144651982674
137018,99.35876581617622
137019,86.98329241624803
137020,468.57793796552295
137021,446.58082754426505
137022,70.36665335850293
137023,385.33640445602134
137024,357.8480973702783
137025,29.259183972955924
137026,27.732848238264893
137027,3.993023680740282
137028,24.10583799679315
137029,22.15723323231317
137030,44.882590530576906
137031,42.715777836506206
137032,6.406838104484178
137033,37.53079566063941
137034,34.256016167658586
137035,166.36905163387593
137036,158.6146330862589
137037,24.796513165690975
137038,138.80561622696888
137039,127.16604322628284
137040,144.91581789131632
137041,136.66043861745771
137042,21.213512507141246
137043,120.2632270966491
137044,105.74028977274129
137045,219.27585781041566
137046,209.64301127767413
137047,33.079730233107206
137048,184.7437354959046
137049,166.89481013647256
137050,803.630434738897
137051,785.4506675530275
137052,122.60104889676525
137053,683.0530746826987
137054,612.7901973401495
137055,76.66698475591156
137056,74.28864434252333
137057,11.154745815843079
137058,64.32442378099958
137059,58.52552605163502
137060,116.20623116083793
137061,112.54747104101423
137062,17.51787096497349
137063,97.75921525109378
137064,88.80516006755133
137065,433.1629077972446
137066,415.21091472516844
137067,65.92955667926165
137068,365.2280505527416
137069,326.60100967383323
137070,107.84677634375892
137071,106.86042579341706
137072,16.048066091238987
137073,87.55997991023182
137074,81.12292621986856
137075,165.3169417428243
137076,163.24510257753155
137077,25.243329145081127
137078,135.62866482000703
137079,124.97451357503992
137080,609.6449473533453
137081,593.785866504094
137082,92.81121975454921
137083,517.5221019942885
137084,472.20830137170304
137085,82.3845608591827
137086,78.68600317530442
137087,12.10946821591891
137088,66.6114861164103
137089,58.39105654127339
137090,128.33257353997118
137091,121.80963780293655
137092,18.722144651982674
137093,99.35876581617622
137094,86.98329241624803
137095,468.57793796552295
137096,446.58082754426505
137097,70.36665335850293
137098,385.33640445602134
137099,357.8480973702783
137100,29.259183972955924
137101,27.732848238264893
137102,3.993023680740282
137103,24.10583799679315
137104,22.15723323231317
137105,44.882590530576906
137106,42.715777836506206
137107,6.406838104484178
137108,37.53079566063941
137109,34.256016167658586
137110,166.36905163387593
137111,158.6146330862589
137112,24.796513165690975
137113,138.80561622696888
137114,127.16604322628284
137115,144.91581789131632
137116,136.66043861745771
137117,21.213512507141246
137118,120.2632270966491
137119,105.74028977274129
137120,219.27585781041566
137121,209.64301127767413
137122,33.079730233107206
137123,184.7437354959046
137124,166.89481013647256
137125,803.630434738897
137126,785.4506675530275
137127,122.60104889676525
137128,683.0530746826987
137129,612.7901973401495
137130,76.66698475591156
137131,74.28864434252333
137132,11.154745815843079
137133,64.32442378099958
137134,58.52552605163502
137135,116.20623116083793
137136,112.54747104101423
137137,17.51787096497349
137138,97.75921525109378
137139,88.80516006755133
137140,433.1629077972446
137141,415.21091472516844
137142,65.92955667926165
137143,365.2280505527416
137144,326.60100967383323
137145,107.84677634375892
137146,106.86042579341706
137147,16.048066091238987
137148,87.55997991023182
137149,81.12292621986856
137150,165.3169417428243
137151,163.24510257753155
137152,25.243329145081127
137153,135.62866482000703
137154,124.97451357503992
137155,609.6449473533453
137156,593.785866504094
137157,92.81121975454921
137158,517.5221019942885
137159,472.20830137170304
137160,82.3845608591827
137161,78.68600317530442
137162,12.10946821591891
137163,66.6114861164103
137164,58.39105654127339
137165,128.33257353997118
137166,121.80963780293655
137167,18.722144651982674
137168,99.35876581617622
137169,86.98329241624803
137170,468.57793796552295
137171,446.58082754426505
137172,70.36665335850293
137173,385.33640445602134
137174,357.8480973702783
137175,29.259183972955924
137176,27.732848238264893
137177,3.993023680740282
137178,24.10583799679315
137179,22.15723323231317
137180,44.882590530576906
137181,42.715777836506206
137182,6.406838104484178
137183,37.53079566063941
137184,34.256016167658586
137185,166.36905163387593
137186,158.6146330862589
137187,24.796513165690975
137188,138.80561622696888
137189,127.16604322628284
137190,144.91581789131632
137191,136.66043861745771
137192,21.213512507141246
137193,120.2632270966491
137194,105.74028977274129
137195,219.27585781041566
137196,209.64301127767413
137197,33.079730233107206
137198,184.7437354959046
137199,166.89481013647256
137200,803.630434738897
137201,785.4506675530275
137202,122.60104889676525
137203,683.0530746826987
137204,612.7901973401495
137205,76.66698475591156
137206,74.28864434252333
137207,11.154745815843079
137208,64.32442378099958
137209,58.52552605163502
137210,116.20623116083793
137211,112.54747104101423
137212,17.51787096497349
137213,97.75921525109378
137214,88.80516006755133
137215,433.1629077972446
137216,415.21091472516844
137217,65.92955667926165
137218,365.2280505527416
137219,326.60100967383323
137220,107.84677634375892
137221,106.86042579341706
137222,16.048066091238987
137223,87.55997991023182
137224,81.12292621986856
137225,165.3169417428243
137226,163.24510257753155
137227,25.243329145081127
137228,135.62866482000703
137229,124.97451357503992
137230,609.6449473533453
137231,593.785866504094
137232,92.81121975454921
137233,517.5221019942885
137234,472.20830137170304
137235,82.3845608591827
137236,78.68600317530442
137237,12.10946821591891
137238,66.6114861164103
137239,58.39105654127339
137240,128.33257353997118
137241,121.80963780293655
137242,18.722144651982674
137243,99.35876581617622
137244,86.98329241624803
137245,468.57793796552295
137246,446.58082754426505
137247,70.36665335850293
137248,385.33640445602134
137249,357.8480973702783
137250,29.259183972955924
137251,27.732848238264893
137252,3.993023680740282
137253,24.10583799679315
137254,22.15723323231317
137255,44.882590530576906
137256,42.715777836506206
137257,6.406838104484178
137258,37.53079566063941
137259,34.256016167658586
137260,166.36905163387593
137261,158.6146330862589
137262,24.796513165690975
137263,138.80561622696888
137264,127.16604322628284
137265,144.91581789131632
137266,136.66043861745771
137267,21.213512507141246
137268,120.2632270966491
137269,105.74028977274129
137270,219.27585781041566
137271,209.64301127767413
137272,33.079730233107206
137273,184.7437354959046
137274,166.89481013647256
137275,803.630434738897
137276,785.4506675530275
137277,122.60104889676525
137278,683.0530746826987
137279,612.7901973401495
137280,76.66698475591156
137281,74.28864434252333
137282,11.154745815843079
137283,64.32442378099958
137284,58.52552605163502
137285,116.20623116083793
137286,112.54747104101423
137287,17.51787096497349
137288,97.75921525109378
137289,88.80516006755133
137290,433.1629077972446
137291,415.21091472516844
137292,65.92955667926165
137293,365.2280505527416
137294,326.60100967383323
137295,107.84677634375892
137296,106.86042579341706
137297,16.048066091238987
137298,87.55997991023182
137299,81.12292621986856
137300,165.3169417428243
137301,163.24510257753155
137302,25.243329145081127
137303,135.62866482000703
137304,124.97451357503992
137305,609.6449473533453
137306,593.785866504094
137307,92.81121975454921
137308,517.5221019942885
137309,472.20830137170304
137310,82.3845608591827
137311,78.68600317530442
137312,12.10946821591891
137313,66.6114861164103
137314,58.39105654127339
137315,128.33257353997118
137316,121.80963780293655
137317,18.722144651982674
137318,99.35876581617622
137319,86.98329241624803
137320,468.57793796552295
137321,446.58082754426505
137322,70.36665335850293
137323,385.33640445602134
137324,357.8480973702783
137325,29.259183972955924
137326,27.732848238264893
137327,3.993023680740282
137328,24.10583799679315
137329,22.15723323231317
137330,44.882590530576906
137331,42.715777836506206
137332,6.406838104484178
137333,37.53079566063941
137334,34.256016167658586
137335,166.36905163387593
137336,158.6146330862589
137337,24.796513165690975
137338,138.80561622696888
137339,127.16604322628284
137340,144.91581789131632
137341,136.66043861745771
137342,21.213512507141246
137343,120.2632270966491
137344,105.74028977274129
137345,219.27585781041566
137346,209.64301127767413
137347,33.079730233107206
137348,184.7437354959046
137349,166.89481013647256
137350,803.630434738897
137351,785.4506675530275
137352,122.60104889676525
137353,683.0530746826987
137354,612.7901973401495
137355,76.66698475591156
137356,74.28864434252333
137357,11.154745815843079
137358,64.32442378099958
137359,58.52552605163502
137360,116.20623116083793
137361,112.54747104101423
137362,17.51787096497349
137363,97.75921525109378
137364,88.80516006755133
137365,433.1629077972446
137366,415.21091472516844
137367,65.92955667926165
137368,365.2280505527416
137369,326.60100967383323
137370,107.84677634375892
137371,106.86042579341706
137372,16.048066091238987
137373,87.55997991023182
137374,81.12292621986856
137375,165.3169417428243
137376,163.24510257753155
137377,25.243329145081127
137378,135.62866482000703
137379,124.97451357503992
137380,609.6449473533453
137381,593.785866504094
137382,92.81121975454921
137383,517.5221019942885
137384,472.20830137170304
137385,82.3845608591827
137386,78.68600317530442
137387,12.10946821591891
137388,66.6114861164103
137389,58.39105654127339
137390,128.33257353997118
137391,121.80963780293655
137392,18.722144651982674
137393,99.35876581617622
137394,86.98329241624803
137395,468.57793796552295
137396,446.58082754426505
137397,70.36665335850293
137398,385.33640445602134
137399,357.8480973702783
137400,29.259183972955924
137401,27.732848238264893
137402,3.993023680740282
137403,24.10583799679315
137404,22.15723323231317
137405,44.882590530576906
137406,42.715777836506206
137407,6.406838104484178
137408,37.53079566063941
137409,34.256016167658586
137410,166.36905163387593
137411,158.6146330862589
137412,24.796513165690975
137413,138.80561622696888
137414,127.16604322628284
137415,144.91581789131632
137416,136.66043861745771
137417,21.213512507141246
137418,120.2632270966491
137419,105.74028977274129
137420,219.27585781041566
137421,209.64301127767413
137422,33.079730233107206
137423,184.7437354959046
137424,166.89481013647256
137425,803.630434738897
137426,785.4506675530275
137427,122.60104889676525
137428,683.0530746826987
137429,612.7901973401495
137430,76.66698475591156
137431,74.28864434252333
